epoch,module,reward,obstacles,time
225,Finish,79.00000000,1,86
225,Obstacle,-50.00000000,5,999
225,Finish + Obstacle,79.00000000,0,88
226,Finish,79.00000000,5,84
226,Obstacle,-170.00000000,17,999
226,Finish + Obstacle,69.00000000,1,89
227,Finish,79.00000000,0,82
227,Obstacle,-60.00000000,6,999
227,Finish + Obstacle,69.00000000,1,89
228,Finish,79.00000000,1,93
228,Obstacle,0.00000000,0,999
228,Finish + Obstacle,69.00000000,1,87
229,Finish,79.00000000,1,87
229,Obstacle,-30.00000000,3,999
229,Finish + Obstacle,69.00000000,1,91
230,Finish,79.00000000,1,86
230,Obstacle,-20.00000000,2,999
230,Finish + Obstacle,49.00000000,3,88
231,Finish,79.00000000,1,86
231,Obstacle,0.00000000,0,999
231,Finish + Obstacle,69.00000000,1,83
232,Finish,79.00000000,3,94
232,Obstacle,-150.00000000,15,999
232,Finish + Obstacle,59.00000000,2,89
233,Finish,79.00000000,2,92
233,Obstacle,0.00000000,0,999
233,Finish + Obstacle,39.00000000,4,90
234,Finish,79.00000000,1,86
234,Obstacle,0.00000000,0,999
234,Finish + Obstacle,79.00000000,0,93
235,Finish,79.00000000,1,88
235,Obstacle,-50.00000000,5,999
235,Finish + Obstacle,69.00000000,1,88
236,Finish,79.00000000,0,96
236,Obstacle,0.00000000,0,999
236,Finish + Obstacle,79.00000000,0,92
237,Finish,79.00000000,2,87
237,Obstacle,-10.00000000,1,999
237,Finish + Obstacle,59.00000000,2,84
238,Finish,79.00000000,2,88
238,Obstacle,-30.00000000,3,999
238,Finish + Obstacle,69.00000000,1,90
239,Finish,79.00000000,1,85
239,Obstacle,0.00000000,0,999
239,Finish + Obstacle,59.00000000,2,90
240,Finish,79.00000000,4,86
240,Obstacle,-30.00000000,3,999
240,Finish + Obstacle,59.00000000,2,91
241,Finish,79.00000000,3,83
241,Obstacle,0.00000000,0,999
241,Finish + Obstacle,69.00000000,1,94
242,Finish,79.00000000,1,89
242,Obstacle,-10.00000000,1,999
242,Finish + Obstacle,59.00000000,2,90
243,Finish,79.00000000,2,88
243,Obstacle,-90.00000000,9,999
243,Finish + Obstacle,69.00000000,1,87
244,Finish,79.00000000,2,86
244,Obstacle,0.00000000,0,999
