obstacle	finish	combined
-0.00700070	1.00000000	-0.83673469
-0.17301730	0.96078431	-2.06122449
-0.00200020	0.92452830	-1.04081633
-0.02400240	1.00000000	-2.26530612
-0.02900290	1.00000000	-0.42000000
-0.01400140	1.00000000	-1.24489796
-0.03400340	0.96078431	-1.24489796
-0.01600160	0.94230769	-0.63265306
-0.01000100	1.00000000	-0.83673469
-0.01800180	0.96078431	-1.04081633
-0.04300430	1.00000000	-0.42000000
-0.17001700	1.00000000	-1.39215686
-0.00800080	0.98000000	-0.02000000
-0.02600260	1.00000000	-1.24489796
-0.02200220	0.98000000	-1.04081633
-0.01400140	0.98000000	-1.22000000
-0.03100310	1.00000000	-0.80392157
-0.03500350	1.00000000	-1.62000000
-0.02000200	1.00000000	-1.44897959
-0.00800080	1.00000000	-0.63265306
-0.01300130	1.00000000	-0.22448980
-0.01900190	0.96078431	-1.22000000
-0.04600460	0.98000000	-1.65306122
-0.00900090	0.98000000	0.18367347
-0.01600160	0.94230769	-0.60784314
0.00000000	1.00000000	-0.83673469
-0.00400040	1.00000000	-1.65306122
-0.04900490	1.00000000	-0.42000000
-0.00900090	0.96078431	-1.58823529
-0.03100310	1.00000000	-0.63265306
-0.01100110	1.00000000	0.18367347
-0.15001500	0.98000000	-0.82000000
-0.01600160	1.00000000	-0.83673469
-0.01300130	1.00000000	-1.85714286
-0.01700170	0.98000000	-2.26530612
-0.02100210	1.00000000	-0.22448980
-0.01400140	1.00000000	-1.44897959
-0.00300030	1.00000000	-1.44897959
-0.01200120	1.00000000	-1.22000000
-0.01300130	0.89090909	-1.36538462
-0.02300230	0.94230769	-2.02000000
-0.01400140	1.00000000	-0.42857143
0.00000000	0.98000000	-1.02000000
-0.00800080	0.98000000	-0.82000000
-0.00600060	1.00000000	-0.22448980
-0.00300030	1.00000000	-0.63265306
-0.00200020	1.00000000	-1.44897959
0.00000000	0.96078431	-0.62000000
-0.00300030	1.00000000	-0.42857143
-0.01200120	1.00000000	-0.63265306
-0.02100210	1.00000000	-0.22448980
-0.01000100	0.96078431	-0.83673469
-0.02500250	0.98000000	-1.24489796
-0.07500750	0.96078431	0.59183673
-0.04500450	0.96078431	-0.83673469
-0.01900190	1.00000000	-1.62000000
-0.00700070	1.00000000	-1.24489796
0.00000000	1.00000000	-1.19607843
-0.00300030	1.00000000	-0.63265306
-0.02100210	1.00000000	-0.63265306
-0.01300130	0.98000000	-0.63265306
-0.01300130	1.00000000	-0.42857143
-0.00200020	1.00000000	-0.83673469
-0.01200120	0.96078431	-0.42000000
-0.00500050	1.00000000	-0.40384615
-0.01100110	1.00000000	-0.22448980
-0.00300030	1.00000000	-1.24489796
-0.00200020	1.00000000	-1.24489796
-0.01500150	1.00000000	-0.02040816
-0.01500150	1.00000000	-0.83673469
-0.05100510	0.98000000	-1.65306122
-0.01300130	1.00000000	-0.82000000
-0.01900190	1.00000000	-0.83673469
-0.01800180	1.00000000	-1.65306122
-0.00100010	0.96078431	-1.24489796
-0.01300130	0.98000000	-1.44897959
-0.00600060	1.00000000	-0.63265306
-0.00700070	1.00000000	-0.63265306
-0.00300030	1.00000000	-0.83673469
-0.03700370	1.00000000	-0.02040816
-0.01500150	0.98000000	-0.62000000
-0.01900190	0.98000000	-0.62000000
