obstacle	finish	combined
-0.04800480	1.00000000	-0.42857143
-0.02900290	0.96078431	-1.75000000
-0.02400240	1.00000000	-0.63265306
-0.02700270	0.98000000	-0.42857143
-0.03200320	0.98000000	-1.04081633
-0.04000400	1.00000000	-0.42857143
-0.03800380	1.00000000	-0.82000000
-0.03400340	0.98000000	-0.22448980
-0.07300730	0.98000000	-0.42000000
-0.04300430	1.00000000	-1.24489796
-0.26002600	1.00000000	-1.02000000
-0.30303030	0.98000000	-0.78846154
-0.16401640	0.96078431	-0.83673469
-0.32503250	1.00000000	-0.62000000
-0.09300930	0.98000000	-0.63265306
-0.09300930	0.96078431	-0.83673469
-0.08600860	1.00000000	-0.62000000
-0.06600660	1.00000000	-1.04081633
-0.02300230	1.00000000	-0.83673469
-0.02600260	1.00000000	-0.22448980
-0.02800280	0.98000000	-1.65306122
-0.03100310	0.96078431	-0.82000000
-0.04400440	0.98000000	-0.78846154
-0.03200320	0.98000000	-1.44897959
-0.03500350	1.00000000	-0.80392157
-0.03200320	0.98000000	-0.63265306
-0.02900290	1.00000000	-0.42857143
-0.01300130	1.00000000	-0.42857143
-0.04800480	1.00000000	-0.42000000
-0.02300230	0.96078431	-0.83673469
-0.02900290	1.00000000	-1.24489796
-0.02900290	1.00000000	-1.24489796
-0.02100210	1.00000000	-0.42857143
-0.03500350	1.00000000	-0.60784314
-0.04000400	1.00000000	-0.83673469
-0.04500450	0.96078431	-1.24489796
-0.05000500	1.00000000	-0.82000000
-0.35403540	1.00000000	-1.24489796
-0.16901690	0.96078431	-1.24489796
-0.25602560	0.98000000	-1.02000000
-0.16801680	0.98000000	-0.83673469
-0.10301030	1.00000000	-0.42857143
-0.13801380	1.00000000	-1.24489796
-0.04800480	1.00000000	-0.22448980
-0.04200420	1.00000000	-0.42857143
-0.00900090	1.00000000	-0.42857143
-0.01700170	1.00000000	-0.22448980
-0.02100210	1.00000000	-1.22000000
-0.00300030	1.00000000	-0.22448980
-0.00900090	1.00000000	-1.04081633
-0.02000200	1.00000000	-0.83673469
-0.02600260	1.00000000	-0.63265306
-0.00500050	0.96078431	-1.02000000
-0.01600160	1.00000000	-0.83673469
-0.02600260	0.98000000	-0.74545455
-0.01800180	0.98000000	-0.42857143
-0.02000200	1.00000000	-1.24489796
-0.01100110	0.96078431	-1.19607843
-0.00600060	0.98000000	-1.04081633
-0.04400440	1.00000000	-0.42000000
-0.20802080	1.00000000	-0.60784314
-0.02300230	0.98000000	0.38775510
-0.02900290	1.00000000	-0.41176471
-0.00800080	0.96078431	-0.83673469
-0.00700070	0.96078431	-0.83673469
-0.04100410	1.00000000	-0.83673469
-0.00600060	1.00000000	-0.83673469
-0.01500150	0.94230769	0.18367347
-0.00700070	0.96078431	-1.44897959
-0.02000200	1.00000000	-0.42857143
-0.01400140	1.00000000	-0.63265306
-0.01500150	1.00000000	-0.63265306
-0.00600060	1.00000000	0.38775510
-0.01800180	1.00000000	-1.19607843
-0.17601760	1.00000000	-1.04081633
-0.09500950	1.00000000	-0.83673469
-0.20502050	1.00000000	-0.83673469
-0.15301530	0.96078431	-0.83673469
-0.19401940	1.00000000	-1.44897959
-0.52405241	1.00000000	-0.42857143
-0.12601260	0.98000000	-0.42857143
-0.14501450	1.00000000	-0.83673469
-0.06000600	1.00000000	-0.83673469
-0.17701770	1.00000000	-0.60784314
-0.06200620	1.00000000	-1.02000000
-0.19001900	0.96078431	-1.24489796
